          subj           cond           chan            win           mean
  Subjects2021        NEGINCc             F1     +180..+220    -2.9994e+00 11_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +310..+370     9.4692e-02 11_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +100..+120    -2.3783e+00 11_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +180..+220    -2.8827e+00 11_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +310..+370     2.5680e-01 11_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +100..+120    -4.5926e+00 11_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +180..+220    -2.2395e+00 11_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +310..+370    -2.2569e-01 11_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +100..+120    -8.6321e-01 11_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +180..+220     4.6793e-01 11_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +310..+370    -5.1790e-01 11_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +100..+120    -4.5424e+00 12_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +180..+220     6.0485e-01 12_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +310..+370     3.2277e+00 12_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +100..+120    -6.2154e+00 12_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +180..+220     5.0585e-01 12_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +310..+370     4.2247e+00 12_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +100..+120    -7.4047e+00 12_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +180..+220    -6.6345e-01 12_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +310..+370     3.8327e+00 12_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +100..+120    -7.1795e+00 12_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +180..+220     9.9345e-01 12_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +310..+370     2.3746e+00 12_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +100..+120    -4.9103e+00 12_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +180..+220    -3.8770e+00 12_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +310..+370    -1.9792e+00 12_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +100..+120    -1.1595e+00 13_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +180..+220    -5.3518e+00 13_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +310..+370    -1.4872e+00 13_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +100..+120    -1.0852e+00 13_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +180..+220    -5.6280e+00 13_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +310..+370    -1.8885e+00 13_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +100..+120    -1.2320e+00 13_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +180..+220    -5.7220e+00 13_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +310..+370    -2.3032e+00 13_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +100..+120    -2.1861e+00 13_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +180..+220    -4.6364e+00 13_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +310..+370    -2.2408e+00 13_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +100..+120    -1.2131e+00 13_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +180..+220    -6.1764e+00 13_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +310..+370    -8.6269e-01 13_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +100..+120    -3.3944e+00 14_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +180..+220    -3.3635e-01 14_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +310..+370    -6.9808e-01 14_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +100..+120    -4.0005e+00 14_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +180..+220    -5.2324e-01 14_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +310..+370    -6.5419e-01 14_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +100..+120    -4.3438e+00 14_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +180..+220    -7.6137e-01 14_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +310..+370    -6.6147e-01 14_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +100..+120    -3.5957e+00 14_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +180..+220    -9.1964e-01 14_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +310..+370    -5.5370e-01 14_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +100..+120    -3.9188e+00 14_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +180..+220    -3.0939e+00 14_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +310..+370    -1.5888e+00 14_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +100..+120    -4.4463e+00 16_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +180..+220    -2.3902e+00 16_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +310..+370    -1.7045e+00 16_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +100..+120    -5.3527e+00 16_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +180..+220    -3.0310e+00 16_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +310..+370    -2.0914e+00 16_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +100..+120    -6.4689e+00 16_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +180..+220    -3.7263e+00 16_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +310..+370    -2.6262e+00 16_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +100..+120    -5.1372e+00 16_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +180..+220    -1.8927e+00 16_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +310..+370    -1.6523e+00 16_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +100..+120    -2.1109e-01 16_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +180..+220    -3.4865e-01 16_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +310..+370    -6.9950e-01 16_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +100..+120    -3.4527e+00 17_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +180..+220    -1.2515e+00 17_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +310..+370     9.5411e-02 17_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +100..+120    -3.3126e+00 17_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +180..+220    -9.4653e-01 17_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +310..+370     4.0656e-01 17_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +100..+120    -3.0597e+00 17_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +180..+220    -5.2780e-01 17_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +310..+370     6.0643e-01 17_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +100..+120    -4.0031e+00 17_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +180..+220     2.9876e-01 17_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +310..+370     4.6986e-01 17_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +100..+120    -1.4464e+00 17_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +180..+220    -1.6613e+00 17_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +310..+370     6.0757e-01 17_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +100..+120    -4.3360e+00 18_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +180..+220    -3.0363e+00 18_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +310..+370    -3.5802e+00 18_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +100..+120    -3.8570e+00 18_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +180..+220    -2.7838e+00 18_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +310..+370    -3.2086e+00 18_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +100..+120    -3.3269e+00 18_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +180..+220    -2.7209e+00 18_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +310..+370    -3.2393e+00 18_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +100..+120    -4.2521e+00 18_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +180..+220    -2.4832e+00 18_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +310..+370    -9.8558e-01 18_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +100..+120    -2.0308e+00 18_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +180..+220    -4.5479e+00 18_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +310..+370    -3.4881e-01 18_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +100..+120    -5.9721e+00 19_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +180..+220    -7.7030e+00 19_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +310..+370     2.0127e-01 19_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +100..+120    -6.8646e+00 19_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +180..+220    -7.9091e+00 19_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +310..+370     5.2756e-01 19_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +100..+120    -6.8289e+00 19_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +180..+220    -7.3179e+00 19_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +310..+370     5.9693e-01 19_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +100..+120    -2.7696e+00 19_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +180..+220    -2.4404e+00 19_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +310..+370     2.3615e+00 19_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +100..+120     8.0307e-01 19_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +180..+220    -2.8775e+00 19_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +310..+370     3.1334e+00 19_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +100..+120    -2.4045e+00 20_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +180..+220    -4.0046e+00 20_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +310..+370    -1.1417e+00 20_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +100..+120    -2.4026e+00 20_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +180..+220    -4.0417e+00 20_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +310..+370    -1.1621e+00 20_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +100..+120    -3.7481e+00 20_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +180..+220    -2.9076e+00 20_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +310..+370    -1.1823e+00 20_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +100..+120     1.6511e+00 20_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +180..+220    -2.4836e+00 20_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +310..+370    -3.5212e-01 20_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +100..+120     4.6738e+00 20_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +180..+220    -1.1984e+00 20_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +310..+370     4.8285e-01 20_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +100..+120    -4.0472e+00 21_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +180..+220    -2.5481e+00 21_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +310..+370    -2.1096e+00 21_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +100..+120    -4.3154e+00 21_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +180..+220    -2.6765e+00 21_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +310..+370    -2.5621e+00 21_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +100..+120    -4.4397e+00 21_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +180..+220    -2.2715e+00 21_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +310..+370    -3.2885e+00 21_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +100..+120    -4.5884e+00 21_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +180..+220    -6.8759e+00 21_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +310..+370    -3.7631e+00 21_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +100..+120    -4.6973e+00 21_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +180..+220    -1.0698e+01 21_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +310..+370    -3.6386e+00 21_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +100..+120    -1.9304e+00 22_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +180..+220    -1.1019e+00 22_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +310..+370    -6.1905e-01 22_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +100..+120    -1.5589e+00 22_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +180..+220    -1.0792e+00 22_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +310..+370    -3.8303e-01 22_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +100..+120    -1.8235e+00 22_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +180..+220    -1.2473e+00 22_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +310..+370    -4.2587e-01 22_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +100..+120    -2.0098e+00 22_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +180..+220    -9.0801e-01 22_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +310..+370    -1.1077e+00 22_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +100..+120    -1.2715e+00 22_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +180..+220    -1.8968e+00 22_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +310..+370    -1.3710e+00 22_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +100..+120    -9.5513e+00 23_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +180..+220    -5.7362e-01 23_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +310..+370    -3.1686e+00 23_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +100..+120    -9.1157e+00 23_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +180..+220    -7.6809e-01 23_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +310..+370    -2.6366e+00 23_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +100..+120    -9.9250e+00 23_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +180..+220    -1.3948e+00 23_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +310..+370    -2.6527e+00 23_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +100..+120    -8.8025e+00 23_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +180..+220    -2.1817e-01 23_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +310..+370    -4.3243e+00 23_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +100..+120    -5.2550e+00 23_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +180..+220    -1.0825e+00 23_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +310..+370    -3.1478e+00 23_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +100..+120    -2.2631e+00 24_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +180..+220    -2.7871e+00 24_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +310..+370    -1.4507e+00 24_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +100..+120    -2.2774e+00 24_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +180..+220    -3.4821e+00 24_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +310..+370    -1.9293e+00 24_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +100..+120    -2.2076e+00 24_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +180..+220    -3.8280e+00 24_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +310..+370    -2.0067e+00 24_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +100..+120    -2.4132e+00 24_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +180..+220    -4.5098e+00 24_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +310..+370    -3.2977e+00 24_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +100..+120    -3.8549e+00 24_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +180..+220    -7.2289e+00 24_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +310..+370    -5.2858e+00 24_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +100..+120    -7.8635e+00 25_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +180..+220    -4.8999e+00 25_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +310..+370    -1.5190e+00 25_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +100..+120    -7.9011e+00 25_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +180..+220    -4.9336e+00 25_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +310..+370    -1.5142e+00 25_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +100..+120    -8.0008e+00 25_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +180..+220    -4.3932e+00 25_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +310..+370    -1.4580e+00 25_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +100..+120    -5.5041e+00 25_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +180..+220    -5.8591e+00 25_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +310..+370    -7.8133e-01 25_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +100..+120    -3.8812e+00 25_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +180..+220    -5.6879e+00 25_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +310..+370    -5.8964e-01 25_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +100..+120    -6.8043e+00 26_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +180..+220    -5.0132e+00 26_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +310..+370    -3.9877e-01 26_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +100..+120    -7.2337e+00 26_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +180..+220    -4.7719e+00 26_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +310..+370    -1.8457e-01 26_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +100..+120    -7.9470e+00 26_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +180..+220    -4.7550e+00 26_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +310..+370    -3.8211e-01 26_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +100..+120    -6.7073e+00 26_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +180..+220    -5.5736e+00 26_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +310..+370    -7.9892e-01 26_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +100..+120    -4.5414e+00 26_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +180..+220    -5.6438e+00 26_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +310..+370    -6.8921e-01 26_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +100..+120    -2.0411e+00 27_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +180..+220    -1.9415e+00 27_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +310..+370     6.7941e-01 27_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +100..+120    -2.3453e+00 27_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +180..+220    -1.9973e+00 27_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +310..+370     4.2042e-01 27_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +100..+120    -3.1062e+00 27_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +180..+220    -2.9357e+00 27_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +310..+370     7.1403e-01 27_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +100..+120    -2.7500e+00 27_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +180..+220    -1.8701e+00 27_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +310..+370    -1.0211e-01 27_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +100..+120    -1.7045e+00 27_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +180..+220    -1.2138e+00 27_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +310..+370     1.2328e+00 27_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +100..+120    -7.6216e+00 28_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +180..+220     1.2087e+00 28_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +310..+370     1.0696e+00 28_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +100..+120    -8.5467e+00 28_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +180..+220     8.9904e-01 28_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +310..+370     1.2256e+00 28_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +100..+120    -9.4678e+00 28_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +180..+220     6.9641e-01 28_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +310..+370     1.3018e+00 28_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +100..+120    -1.0916e+01 28_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +180..+220     1.1564e+00 28_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +310..+370    -1.8909e-01 28_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +100..+120    -8.8545e+00 28_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +180..+220    -1.4927e+00 28_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +310..+370    -1.7090e+00 28_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +100..+120     8.6152e-01 29_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +180..+220    -1.0856e+00 29_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +310..+370     2.7222e-01 29_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +100..+120     6.1807e-01 29_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +180..+220    -2.5655e+00 29_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +310..+370    -2.4203e-01 29_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +100..+120     1.3672e-01 29_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +180..+220    -3.5731e+00 29_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +310..+370    -2.9637e-01 29_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +100..+120    -5.0631e-01 29_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +180..+220    -2.2627e+00 29_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +310..+370    -1.8861e+00 29_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +100..+120     4.8165e-01 29_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +180..+220    -4.1374e+00 29_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +310..+370    -3.3920e+00 29_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +100..+120    -2.1039e+00 30_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +180..+220    -1.5396e+00 30_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +310..+370    -1.6519e-01 30_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +100..+120    -2.3452e+00 30_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +180..+220    -1.6977e+00 30_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +310..+370    -5.7105e-02 30_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +100..+120    -2.3820e+00 30_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +180..+220    -1.7081e+00 30_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +310..+370    -5.1254e-02 30_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +100..+120    -7.4460e-01 30_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +180..+220    -6.9052e-02 30_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +310..+370    -1.3311e-01 30_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +100..+120     6.6171e-01 30_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +180..+220    -1.1340e+00 30_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +310..+370    -2.2897e-01 30_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +100..+120    -6.8560e+00 31_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +180..+220     1.1543e+00 31_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +310..+370    -1.9361e+00 31_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +100..+120    -6.6999e+00 31_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +180..+220     1.2816e+00 31_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +310..+370    -1.8277e+00 31_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +100..+120    -6.5975e+00 31_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +180..+220     1.0727e+00 31_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +310..+370    -1.3909e+00 31_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +100..+120    -6.8411e+00 31_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +180..+220     2.9585e+00 31_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +310..+370    -2.1996e+00 31_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +100..+120    -2.5883e+00 31_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +180..+220     1.8568e+00 31_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +310..+370    -1.8517e+00 31_NEGINCc.avr
