          subj           cond           chan            win           mean
  subject_avgs        FARINCc             T7     +100..+120    -1.4310e+00 04_FARINCc.avr
  subject_avgs        FARINCc             T7     +180..+220     3.3353e+00 04_FARINCc.avr
  subject_avgs        FARINCc             T7     +310..+370     1.1088e+00 04_FARINCc.avr
  subject_avgs        FARINCc             Cz     +100..+120     3.3565e-01 04_FARINCc.avr
  subject_avgs        FARINCc             Cz     +180..+220     4.2663e+00 04_FARINCc.avr
  subject_avgs        FARINCc             Cz     +310..+370    -1.5254e+00 04_FARINCc.avr
  subject_avgs        FARINCc             T8     +100..+120     1.8306e-01 04_FARINCc.avr
  subject_avgs        FARINCc             T8     +180..+220     3.0714e-01 04_FARINCc.avr
  subject_avgs        FARINCc             T8     +310..+370     1.7930e+00 04_FARINCc.avr
  subject_avgs        FARINCc             Pz     +100..+120    -3.3541e+00 04_FARINCc.avr
  subject_avgs        FARINCc             Pz     +180..+220    -1.2915e+00 04_FARINCc.avr
  subject_avgs        FARINCc             Pz     +310..+370    -3.1822e+00 04_FARINCc.avr
  subject_avgs        FARINCc             M1     +100..+120    -9.1027e-01 04_FARINCc.avr
  subject_avgs        FARINCc             M1     +180..+220     6.1616e-01 04_FARINCc.avr
  subject_avgs        FARINCc             M1     +310..+370    -9.0340e-01 04_FARINCc.avr
  subject_avgs        FARINCc             M2     +100..+120    -3.5445e-01 04_FARINCc.avr
  subject_avgs        FARINCc             M2     +180..+220    -4.4500e-01 04_FARINCc.avr
  subject_avgs        FARINCc             M2     +310..+370    -3.1930e-01 04_FARINCc.avr
  subject_avgs        FARINCc             Fz     +100..+120    -3.8467e+00 06_FARINCc.avr
  subject_avgs        FARINCc             Fz     +180..+220     2.7267e+00 06_FARINCc.avr
  subject_avgs        FARINCc             Fz     +310..+370     1.7806e+00 06_FARINCc.avr
  subject_avgs        FARINCc             T7     +100..+120    -3.7207e+00 06_FARINCc.avr
  subject_avgs        FARINCc             T7     +180..+220     1.6822e-01 06_FARINCc.avr
  subject_avgs        FARINCc             T7     +310..+370     7.6500e-01 06_FARINCc.avr
  subject_avgs        FARINCc             Cz     +100..+120    -3.1968e+00 06_FARINCc.avr
  subject_avgs        FARINCc             Cz     +180..+220     2.8237e+00 06_FARINCc.avr
  subject_avgs        FARINCc             Cz     +310..+370     2.1204e+00 06_FARINCc.avr
  subject_avgs        FARINCc             T8     +100..+120    -3.5716e+00 06_FARINCc.avr
  subject_avgs        FARINCc             T8     +180..+220    -1.2939e-01 06_FARINCc.avr
  subject_avgs        FARINCc             T8     +310..+370     9.0859e-01 06_FARINCc.avr
  subject_avgs        FARINCc             Pz     +100..+120    -1.2462e+00 06_FARINCc.avr
  subject_avgs        FARINCc             Pz     +180..+220     9.5057e-01 06_FARINCc.avr
  subject_avgs        FARINCc             Pz     +310..+370     1.8609e+00 06_FARINCc.avr
  subject_avgs        FARINCc             M1     +100..+120    -9.8917e-01 06_FARINCc.avr
  subject_avgs        FARINCc             M1     +180..+220    -1.3620e+00 06_FARINCc.avr
  subject_avgs        FARINCc             M1     +310..+370     3.0945e-01 06_FARINCc.avr
  subject_avgs        FARINCc             M2     +100..+120    -1.6468e+00 06_FARINCc.avr
  subject_avgs        FARINCc             M2     +180..+220     1.5600e-01 06_FARINCc.avr
  subject_avgs        FARINCc             M2     +310..+370    -8.0137e-01 06_FARINCc.avr
  subject_avgs        FARINCc             Fz     +100..+120    -9.5740e+00 07_FARINCc.avr
  subject_avgs        FARINCc             Fz     +180..+220    -4.7046e+00 07_FARINCc.avr
  subject_avgs        FARINCc             Fz     +310..+370    -2.6872e+00 07_FARINCc.avr
  subject_avgs        FARINCc             T7     +100..+120    -3.1056e+00 07_FARINCc.avr
  subject_avgs        FARINCc             T7     +180..+220    -2.5769e+00 07_FARINCc.avr
  subject_avgs        FARINCc             T7     +310..+370     1.5037e+00 07_FARINCc.avr
  subject_avgs        FARINCc             Cz     +100..+120    -7.9900e+00 07_FARINCc.avr
  subject_avgs        FARINCc             Cz     +180..+220    -3.6661e+00 07_FARINCc.avr
  subject_avgs        FARINCc             Cz     +310..+370    -2.0768e+00 07_FARINCc.avr
  subject_avgs        FARINCc             T8     +100..+120    -3.4073e+00 07_FARINCc.avr
  subject_avgs        FARINCc             T8     +180..+220    -2.8873e+00 07_FARINCc.avr
  subject_avgs        FARINCc             T8     +310..+370    -1.3137e+00 07_FARINCc.avr
  subject_avgs        FARINCc             Pz     +100..+120    -2.6213e+00 07_FARINCc.avr
  subject_avgs        FARINCc             Pz     +180..+220    -2.3583e+00 07_FARINCc.avr
  subject_avgs        FARINCc             Pz     +310..+370    -8.3920e-01 07_FARINCc.avr
  subject_avgs        FARINCc             M1     +100..+120     3.7768e-01 07_FARINCc.avr
  subject_avgs        FARINCc             M1     +180..+220     1.7937e+00 07_FARINCc.avr
  subject_avgs        FARINCc             M1     +310..+370     1.2394e+00 07_FARINCc.avr
  subject_avgs        FARINCc             M2     +100..+120     3.3547e+00 07_FARINCc.avr
  subject_avgs        FARINCc             M2     +180..+220     1.9056e+00 07_FARINCc.avr
  subject_avgs        FARINCc             M2     +310..+370     6.9644e-01 07_FARINCc.avr
  subject_avgs        FARINCc             Fz     +100..+120    -6.6779e+00 08_FARINCc.avr
  subject_avgs        FARINCc             Fz     +180..+220    -2.1869e+00 08_FARINCc.avr
  subject_avgs        FARINCc             Fz     +310..+370     2.9109e+00 08_FARINCc.avr
  subject_avgs        FARINCc             T7     +100..+120    -2.2743e+00 08_FARINCc.avr
  subject_avgs        FARINCc             T7     +180..+220    -9.0890e-01 08_FARINCc.avr
  subject_avgs        FARINCc             T7     +310..+370     2.1333e-01 08_FARINCc.avr
  subject_avgs        FARINCc             Cz     +100..+120    -9.0713e+00 08_FARINCc.avr
  subject_avgs        FARINCc             Cz     +180..+220    -1.8385e+00 08_FARINCc.avr
  subject_avgs        FARINCc             Cz     +310..+370     1.2773e+00 08_FARINCc.avr
  subject_avgs        FARINCc             T8     +100..+120    -3.1089e+00 08_FARINCc.avr
  subject_avgs        FARINCc             T8     +180..+220    -2.3731e+00 08_FARINCc.avr
  subject_avgs        FARINCc             T8     +310..+370    -1.9879e-01 08_FARINCc.avr
  subject_avgs        FARINCc             Pz     +100..+120    -7.7313e+00 08_FARINCc.avr
  subject_avgs        FARINCc             Pz     +180..+220    -4.1408e+00 08_FARINCc.avr
  subject_avgs        FARINCc             Pz     +310..+370    -1.2391e+00 08_FARINCc.avr
  subject_avgs        FARINCc             M1     +100..+120    -6.3271e-02 08_FARINCc.avr
  subject_avgs        FARINCc             M1     +180..+220    -2.3861e-01 08_FARINCc.avr
  subject_avgs        FARINCc             M1     +310..+370    -1.7351e-01 08_FARINCc.avr
  subject_avgs        FARINCc             M2     +100..+120    -1.8990e+00 08_FARINCc.avr
  subject_avgs        FARINCc             M2     +180..+220    -2.0681e+00 08_FARINCc.avr
  subject_avgs        FARINCc             M2     +310..+370    -7.4323e-01 08_FARINCc.avr
  subject_avgs        FARINCc             Fz     +100..+120    -9.9797e+00 09_FARINCc.avr
  subject_avgs        FARINCc             Fz     +180..+220    -3.5127e+00 09_FARINCc.avr
  subject_avgs        FARINCc             Fz     +310..+370     1.1879e+00 09_FARINCc.avr
  subject_avgs        FARINCc             T7     +100..+120    -1.1308e-01 09_FARINCc.avr
  subject_avgs        FARINCc             T7     +180..+220    -4.1802e-01 09_FARINCc.avr
  subject_avgs        FARINCc             T7     +310..+370     6.9506e-01 09_FARINCc.avr
  subject_avgs        FARINCc             Cz     +100..+120    -9.9646e+00 09_FARINCc.avr
  subject_avgs        FARINCc             Cz     +180..+220    -2.3904e+00 09_FARINCc.avr
  subject_avgs        FARINCc             Cz     +310..+370     1.8512e+00 09_FARINCc.avr
  subject_avgs        FARINCc             T8     +100..+120    -1.2878e+00 09_FARINCc.avr
  subject_avgs        FARINCc             T8     +180..+220    -2.3663e+00 09_FARINCc.avr
  subject_avgs        FARINCc             T8     +310..+370    -2.0712e-01 09_FARINCc.avr
  subject_avgs        FARINCc             Pz     +100..+120    -4.8253e+00 09_FARINCc.avr
  subject_avgs        FARINCc             Pz     +180..+220    -8.0822e-01 09_FARINCc.avr
  subject_avgs        FARINCc             Pz     +310..+370     1.4580e+00 09_FARINCc.avr
  subject_avgs        FARINCc             M1     +100..+120     3.2952e+00 09_FARINCc.avr
  subject_avgs        FARINCc             M1     +180..+220     1.0547e+00 09_FARINCc.avr
  subject_avgs        FARINCc             M1     +310..+370    -1.0544e+00 09_FARINCc.avr
  subject_avgs        FARINCc             M2     +100..+120     3.8816e+00 09_FARINCc.avr
  subject_avgs        FARINCc             M2     +180..+220     1.0293e+00 09_FARINCc.avr
  subject_avgs        FARINCc             M2     +310..+370    -1.6754e-01 09_FARINCc.avr
  subject_avgs        FARINCc             Fz     +100..+120    -3.0121e+00 10_FARINCc.avr
  subject_avgs        FARINCc             Fz     +180..+220    -4.1281e+00 10_FARINCc.avr
  subject_avgs        FARINCc             Fz     +310..+370     5.6950e-02 10_FARINCc.avr
  subject_avgs        FARINCc             T7     +100..+120    -6.1564e-01 10_FARINCc.avr
  subject_avgs        FARINCc             T7     +180..+220    -2.6421e+00 10_FARINCc.avr
  subject_avgs        FARINCc             T7     +310..+370    -1.0932e+00 10_FARINCc.avr
  subject_avgs        FARINCc             Cz     +100..+120    -4.9619e+00 10_FARINCc.avr
  subject_avgs        FARINCc             Cz     +180..+220    -2.7430e+00 10_FARINCc.avr
  subject_avgs        FARINCc             Cz     +310..+370    -1.4993e+00 10_FARINCc.avr
  subject_avgs        FARINCc             T8     +100..+120    -3.3562e+00 10_FARINCc.avr
  subject_avgs        FARINCc             T8     +180..+220    -4.2473e-01 10_FARINCc.avr
  subject_avgs        FARINCc             T8     +310..+370    -1.7620e-01 10_FARINCc.avr
  subject_avgs        FARINCc             Pz     +100..+120    -6.9735e+00 10_FARINCc.avr
  subject_avgs        FARINCc             Pz     +180..+220    -5.9384e+00 10_FARINCc.avr
  subject_avgs        FARINCc             Pz     +310..+370    -3.5205e+00 10_FARINCc.avr
  subject_avgs        FARINCc             M1     +100..+120    -3.0684e-01 10_FARINCc.avr
  subject_avgs        FARINCc             M1     +180..+220    -2.3799e+00 10_FARINCc.avr
  subject_avgs        FARINCc             M1     +310..+370    -1.3366e+00 10_FARINCc.avr
  subject_avgs        FARINCc             M2     +100..+120    -2.0510e+00 10_FARINCc.avr
  subject_avgs        FARINCc             M2     +180..+220    -6.9596e-01 10_FARINCc.avr
  subject_avgs        FARINCc             M2     +310..+370    -1.3835e+00 10_FARINCc.avr
  subject_avgs        FARINCc             Fz     +100..+120     8.7186e-01 11_FARINCc.avr
  subject_avgs        FARINCc             Fz     +180..+220    -1.2713e+00 11_FARINCc.avr
  subject_avgs        FARINCc             Fz     +310..+370    -6.6109e-01 11_FARINCc.avr
  subject_avgs        FARINCc             T7     +100..+120     7.9001e-01 11_FARINCc.avr
  subject_avgs        FARINCc             T7     +180..+220     1.6036e+00 11_FARINCc.avr
  subject_avgs        FARINCc             T7     +310..+370     1.3070e-01 11_FARINCc.avr
  subject_avgs        FARINCc             Cz     +100..+120    -3.4390e+00 11_FARINCc.avr
  subject_avgs        FARINCc             Cz     +180..+220    -1.6465e+00 11_FARINCc.avr
  subject_avgs        FARINCc             Cz     +310..+370    -7.0849e-01 11_FARINCc.avr
  subject_avgs        FARINCc             T8     +100..+120     2.0015e+00 11_FARINCc.avr
  subject_avgs        FARINCc             T8     +180..+220     3.8871e+00 11_FARINCc.avr
  subject_avgs        FARINCc             T8     +310..+370     7.7611e-01 11_FARINCc.avr
  subject_avgs        FARINCc             Pz     +100..+120    -1.4090e+00 11_FARINCc.avr
  subject_avgs        FARINCc             Pz     +180..+220     1.3093e+00 11_FARINCc.avr
  subject_avgs        FARINCc             Pz     +310..+370     7.4609e-02 11_FARINCc.avr
  subject_avgs        FARINCc             M1     +100..+120     2.3489e+00 11_FARINCc.avr
  subject_avgs        FARINCc             M1     +180..+220     2.5112e+00 11_FARINCc.avr
  subject_avgs        FARINCc             M1     +310..+370     6.0020e-01 11_FARINCc.avr
  subject_avgs        FARINCc             M2     +100..+120     3.2238e+00 11_FARINCc.avr
  subject_avgs        FARINCc             M2     +180..+220     4.0480e+00 11_FARINCc.avr
  subject_avgs        FARINCc             M2     +310..+370     8.4106e-01 11_FARINCc.avr
  subject_avgs        FARINCc             Fz     +100..+120    -5.1604e+00 12_FARINCc.avr
  subject_avgs        FARINCc             Fz     +180..+220    -2.1060e-01 12_FARINCc.avr
  subject_avgs        FARINCc             Fz     +310..+370     1.6310e+00 12_FARINCc.avr
  subject_avgs        FARINCc             T7     +100..+120    -1.0271e+00 12_FARINCc.avr
  subject_avgs        FARINCc             T7     +180..+220    -9.0912e-01 12_FARINCc.avr
  subject_avgs        FARINCc             T7     +310..+370     5.8317e-01 12_FARINCc.avr
  subject_avgs        FARINCc             Cz     +100..+120    -4.8576e+00 12_FARINCc.avr
  subject_avgs        FARINCc             Cz     +180..+220    -4.0145e-01 12_FARINCc.avr
  subject_avgs        FARINCc             Cz     +310..+370     6.7148e-01 12_FARINCc.avr
  subject_avgs        FARINCc             T8     +100..+120    -1.1490e+00 12_FARINCc.avr
  subject_avgs        FARINCc             T8     +180..+220    -2.2290e+00 12_FARINCc.avr
  subject_avgs        FARINCc             T8     +310..+370    -1.0828e+00 12_FARINCc.avr
  subject_avgs        FARINCc             Pz     +100..+120    -8.0035e+00 12_FARINCc.avr
  subject_avgs        FARINCc             Pz     +180..+220    -6.3613e+00 12_FARINCc.avr
  subject_avgs        FARINCc             Pz     +310..+370    -2.9932e+00 12_FARINCc.avr
  subject_avgs        FARINCc             M1     +100..+120     6.5273e-01 12_FARINCc.avr
  subject_avgs        FARINCc             M1     +180..+220    -2.8258e+00 12_FARINCc.avr
  subject_avgs        FARINCc             M1     +310..+370    -9.5324e-01 12_FARINCc.avr
  subject_avgs        FARINCc             M2     +100..+120     2.6761e-02 12_FARINCc.avr
  subject_avgs        FARINCc             M2     +180..+220    -2.9091e+00 12_FARINCc.avr
  subject_avgs        FARINCc             M2     +310..+370    -1.7097e+00 12_FARINCc.avr
  subject_avgs        FARINCc             Fz     +100..+120    -3.8576e-01 13_FARINCc.avr
  subject_avgs        FARINCc             Fz     +180..+220    -2.7133e+00 13_FARINCc.avr
  subject_avgs        FARINCc             Fz     +310..+370    -1.0281e+00 13_FARINCc.avr
  subject_avgs        FARINCc             T7     +100..+120    -4.2038e-01 13_FARINCc.avr
  subject_avgs        FARINCc             T7     +180..+220     1.4718e-01 13_FARINCc.avr
  subject_avgs        FARINCc             T7     +310..+370    -4.0463e-01 13_FARINCc.avr
  subject_avgs        FARINCc             Cz     +100..+120     1.8045e-01 13_FARINCc.avr
  subject_avgs        FARINCc             Cz     +180..+220    -3.9158e-01 13_FARINCc.avr
  subject_avgs        FARINCc             Cz     +310..+370    -8.6600e-01 13_FARINCc.avr
  subject_avgs        FARINCc             T8     +100..+120    -1.9773e+00 13_FARINCc.avr
  subject_avgs        FARINCc             T8     +180..+220     3.3316e-01 13_FARINCc.avr
  subject_avgs        FARINCc             T8     +310..+370    -1.0504e+00 13_FARINCc.avr
  subject_avgs        FARINCc             Pz     +100..+120     4.3039e-01 13_FARINCc.avr
  subject_avgs        FARINCc             Pz     +180..+220    -4.9708e+00 13_FARINCc.avr
  subject_avgs        FARINCc             Pz     +310..+370    -3.5868e-01 13_FARINCc.avr
  subject_avgs        FARINCc             M1     +100..+120     1.0812e+00 13_FARINCc.avr
  subject_avgs        FARINCc             M1     +180..+220    -1.3485e-01 13_FARINCc.avr
  subject_avgs        FARINCc             M1     +310..+370     2.6920e-01 13_FARINCc.avr
  subject_avgs        FARINCc             M2     +100..+120     7.8069e-01 13_FARINCc.avr
  subject_avgs        FARINCc             M2     +180..+220    -1.4316e-01 13_FARINCc.avr
  subject_avgs        FARINCc             M2     +310..+370    -3.4656e-01 13_FARINCc.avr
  subject_avgs        FARINCc             Fz     +100..+120    -5.7564e+00 14_FARINCc.avr
  subject_avgs        FARINCc             Fz     +180..+220     5.8140e-01 14_FARINCc.avr
  subject_avgs        FARINCc             Fz     +310..+370     3.0711e-01 14_FARINCc.avr
  subject_avgs        FARINCc             T7     +100..+120     6.9021e-01 14_FARINCc.avr
  subject_avgs        FARINCc             T7     +180..+220    -1.8141e-01 14_FARINCc.avr
  subject_avgs        FARINCc             T7     +310..+370     1.2751e-01 14_FARINCc.avr
  subject_avgs        FARINCc             Cz     +100..+120    -5.1965e+00 14_FARINCc.avr
  subject_avgs        FARINCc             Cz     +180..+220     1.2843e+00 14_FARINCc.avr
  subject_avgs        FARINCc             Cz     +310..+370     2.4898e-01 14_FARINCc.avr
  subject_avgs        FARINCc             T8     +100..+120    -1.2442e+00 14_FARINCc.avr
  subject_avgs        FARINCc             T8     +180..+220    -6.9929e-01 14_FARINCc.avr
  subject_avgs        FARINCc             T8     +310..+370     3.1252e-01 14_FARINCc.avr
  subject_avgs        FARINCc             Pz     +100..+120    -3.7597e+00 14_FARINCc.avr
  subject_avgs        FARINCc             Pz     +180..+220    -4.0417e-01 14_FARINCc.avr
  subject_avgs        FARINCc             Pz     +310..+370     4.6248e-01 14_FARINCc.avr
  subject_avgs        FARINCc             M1     +100..+120     3.5284e+00 14_FARINCc.avr
  subject_avgs        FARINCc             M1     +180..+220    -1.3724e+00 14_FARINCc.avr
  subject_avgs        FARINCc             M1     +310..+370     2.3955e-01 14_FARINCc.avr
  subject_avgs        FARINCc             M2     +100..+120     1.4748e+00 14_FARINCc.avr
  subject_avgs        FARINCc             M2     +180..+220    -5.7327e-01 14_FARINCc.avr
  subject_avgs        FARINCc             M2     +310..+370    -1.5035e-01 14_FARINCc.avr
  subject_avgs        FARINCc             Fz     +100..+120    -5.3282e+00 16_FARINCc.avr
  subject_avgs        FARINCc             Fz     +180..+220    -1.9462e+00 16_FARINCc.avr
  subject_avgs        FARINCc             Fz     +310..+370    -2.3638e+00 16_FARINCc.avr
  subject_avgs        FARINCc             T7     +100..+120    -1.9617e+00 16_FARINCc.avr
  subject_avgs        FARINCc             T7     +180..+220    -5.1698e-01 16_FARINCc.avr
  subject_avgs        FARINCc             T7     +310..+370    -1.5385e+00 16_FARINCc.avr
  subject_avgs        FARINCc             Cz     +100..+120    -5.6945e+00 16_FARINCc.avr
  subject_avgs        FARINCc             Cz     +180..+220    -1.2375e+00 16_FARINCc.avr
  subject_avgs        FARINCc             Cz     +310..+370    -2.5601e+00 16_FARINCc.avr
  subject_avgs        FARINCc             T8     +100..+120    -4.2132e+00 16_FARINCc.avr
  subject_avgs        FARINCc             T8     +180..+220    -1.8920e+00 16_FARINCc.avr
  subject_avgs        FARINCc             T8     +310..+370    -2.5776e+00 16_FARINCc.avr
  subject_avgs        FARINCc             Pz     +100..+120    -3.5299e+00 16_FARINCc.avr
  subject_avgs        FARINCc             Pz     +180..+220    -2.3249e+00 16_FARINCc.avr
  subject_avgs        FARINCc             Pz     +310..+370    -1.9085e+00 16_FARINCc.avr
  subject_avgs        FARINCc             M1     +100..+120     1.1344e+00 16_FARINCc.avr
  subject_avgs        FARINCc             M1     +180..+220     2.1228e-02 16_FARINCc.avr
  subject_avgs        FARINCc             M1     +310..+370     2.8589e-01 16_FARINCc.avr
  subject_avgs        FARINCc             M2     +100..+120     6.4340e-01 16_FARINCc.avr
  subject_avgs        FARINCc             M2     +180..+220     4.8151e-01 16_FARINCc.avr
  subject_avgs        FARINCc             M2     +310..+370     5.7838e-01 16_FARINCc.avr
  subject_avgs        FARINCc             Fz     +100..+120    -1.7212e+00 17_FARINCc.avr
  subject_avgs        FARINCc             Fz     +180..+220    -2.2617e-01 17_FARINCc.avr
  subject_avgs        FARINCc             Fz     +310..+370     1.0772e-01 17_FARINCc.avr
  subject_avgs        FARINCc             T7     +100..+120    -1.0593e+00 17_FARINCc.avr
  subject_avgs        FARINCc             T7     +180..+220    -1.7285e+00 17_FARINCc.avr
  subject_avgs        FARINCc             T7     +310..+370    -1.9602e-01 17_FARINCc.avr
  subject_avgs        FARINCc             Cz     +100..+120    -2.9979e+00 17_FARINCc.avr
  subject_avgs        FARINCc             Cz     +180..+220     7.8394e-01 17_FARINCc.avr
  subject_avgs        FARINCc             Cz     +310..+370     4.6291e-01 17_FARINCc.avr
  subject_avgs        FARINCc             T8     +100..+120    -1.4720e+00 17_FARINCc.avr
  subject_avgs        FARINCc             T8     +180..+220     6.0535e-01 17_FARINCc.avr
  subject_avgs        FARINCc             T8     +310..+370     1.3245e+00 17_FARINCc.avr
  subject_avgs        FARINCc             Pz     +100..+120    -6.8960e-01 17_FARINCc.avr
  subject_avgs        FARINCc             Pz     +180..+220    -2.2992e+00 17_FARINCc.avr
  subject_avgs        FARINCc             Pz     +310..+370     3.7994e-01 17_FARINCc.avr
  subject_avgs        FARINCc             M1     +100..+120     1.7125e+00 17_FARINCc.avr
  subject_avgs        FARINCc             M1     +180..+220    -2.6755e+00 17_FARINCc.avr
  subject_avgs        FARINCc             M1     +310..+370    -1.4022e+00 17_FARINCc.avr
  subject_avgs        FARINCc             M2     +100..+120     9.5220e-02 17_FARINCc.avr
  subject_avgs        FARINCc             M2     +180..+220    -6.5358e-01 17_FARINCc.avr
  subject_avgs        FARINCc             M2     +310..+370     4.0975e-01 17_FARINCc.avr
  subject_avgs        FARINCc             Fz     +100..+120    -3.2800e+00 18_FARINCc.avr
  subject_avgs        FARINCc             Fz     +180..+220    -2.4509e-01 18_FARINCc.avr
  subject_avgs        FARINCc             Fz     +310..+370     8.3323e-02 18_FARINCc.avr
  subject_avgs        FARINCc             T7     +100..+120    -1.3594e+00 18_FARINCc.avr
  subject_avgs        FARINCc             T7     +180..+220     2.4982e+00 18_FARINCc.avr
  subject_avgs        FARINCc             T7     +310..+370    -1.0087e+00 18_FARINCc.avr
  subject_avgs        FARINCc             Cz     +100..+120    -5.4782e+00 18_FARINCc.avr
  subject_avgs        FARINCc             Cz     +180..+220    -1.4765e-01 18_FARINCc.avr
  subject_avgs        FARINCc             Cz     +310..+370    -2.5898e-01 18_FARINCc.avr
  subject_avgs        FARINCc             T8     +100..+120    -7.0701e+00 18_FARINCc.avr
  subject_avgs        FARINCc             T8     +180..+220     1.0119e+00 18_FARINCc.avr
  subject_avgs        FARINCc             T8     +310..+370    -1.4729e+00 18_FARINCc.avr
  subject_avgs        FARINCc             Pz     +100..+120    -5.4877e+00 18_FARINCc.avr
  subject_avgs        FARINCc             Pz     +180..+220    -3.1292e+00 18_FARINCc.avr
  subject_avgs        FARINCc             Pz     +310..+370    -1.1240e+00 18_FARINCc.avr
  subject_avgs        FARINCc             M1     +100..+120     1.3194e+00 18_FARINCc.avr
  subject_avgs        FARINCc             M1     +180..+220     9.6829e-01 18_FARINCc.avr
  subject_avgs        FARINCc             M1     +310..+370     5.7616e-01 18_FARINCc.avr
  subject_avgs        FARINCc             M2     +100..+120    -3.3199e+00 18_FARINCc.avr
  subject_avgs        FARINCc             M2     +180..+220     4.6264e-01 18_FARINCc.avr
  subject_avgs        FARINCc             M2     +310..+370     1.0595e+00 18_FARINCc.avr
  subject_avgs        FARINCc             Fz     +100..+120    -6.1726e+00 19_FARINCc.avr
  subject_avgs        FARINCc             Fz     +180..+220    -6.4453e+00 19_FARINCc.avr
  subject_avgs        FARINCc             Fz     +310..+370     8.1334e-01 19_FARINCc.avr
  subject_avgs        FARINCc             T7     +100..+120     1.1286e+00 19_FARINCc.avr
  subject_avgs        FARINCc             T7     +180..+220     1.0745e+00 19_FARINCc.avr
  subject_avgs        FARINCc             T7     +310..+370     1.5417e+00 19_FARINCc.avr
  subject_avgs        FARINCc             Cz     +100..+120    -4.2757e+00 19_FARINCc.avr
  subject_avgs        FARINCc             Cz     +180..+220    -3.7817e+00 19_FARINCc.avr
  subject_avgs        FARINCc             Cz     +310..+370     2.8599e+00 19_FARINCc.avr
  subject_avgs        FARINCc             T8     +100..+120    -8.7476e-01 19_FARINCc.avr
  subject_avgs        FARINCc             T8     +180..+220    -5.6729e-01 19_FARINCc.avr
  subject_avgs        FARINCc             T8     +310..+370     1.9802e+00 19_FARINCc.avr
  subject_avgs        FARINCc             Pz     +100..+120    -5.3946e-01 19_FARINCc.avr
  subject_avgs        FARINCc             Pz     +180..+220    -5.2521e+00 19_FARINCc.avr
  subject_avgs        FARINCc             Pz     +310..+370     4.5469e+00 19_FARINCc.avr
  subject_avgs        FARINCc             M1     +100..+120     1.5291e+00 19_FARINCc.avr
  subject_avgs        FARINCc             M1     +180..+220     1.2836e+00 19_FARINCc.avr
  subject_avgs        FARINCc             M1     +310..+370     1.4944e+00 19_FARINCc.avr
  subject_avgs        FARINCc             M2     +100..+120     3.4091e+00 19_FARINCc.avr
  subject_avgs        FARINCc             M2     +180..+220    -8.2075e-01 19_FARINCc.avr
  subject_avgs        FARINCc             M2     +310..+370     1.7008e+00 19_FARINCc.avr
  subject_avgs        FARINCc             Fz     +100..+120    -1.8158e+00 20_FARINCc.avr
  subject_avgs        FARINCc             Fz     +180..+220    -2.1510e+00 20_FARINCc.avr
  subject_avgs        FARINCc             Fz     +310..+370    -5.4893e-01 20_FARINCc.avr
  subject_avgs        FARINCc             T7     +100..+120     1.3837e+00 20_FARINCc.avr
  subject_avgs        FARINCc             T7     +180..+220     2.2175e+00 20_FARINCc.avr
  subject_avgs        FARINCc             T7     +310..+370     1.1172e+00 20_FARINCc.avr
  subject_avgs        FARINCc             Cz     +100..+120     4.0306e+00 20_FARINCc.avr
  subject_avgs        FARINCc             Cz     +180..+220    -2.1530e+00 20_FARINCc.avr
  subject_avgs        FARINCc             Cz     +310..+370     1.3520e+00 20_FARINCc.avr
  subject_avgs        FARINCc             T8     +100..+120     1.1578e+00 20_FARINCc.avr
  subject_avgs        FARINCc             T8     +180..+220     1.5686e+00 20_FARINCc.avr
  subject_avgs        FARINCc             T8     +310..+370     1.0257e+00 20_FARINCc.avr
  subject_avgs        FARINCc             Pz     +100..+120     4.7632e+00 20_FARINCc.avr
  subject_avgs        FARINCc             Pz     +180..+220    -2.3886e+00 20_FARINCc.avr
  subject_avgs        FARINCc             Pz     +310..+370     1.4226e+00 20_FARINCc.avr
  subject_avgs        FARINCc             M1     +100..+120     4.2429e+00 20_FARINCc.avr
  subject_avgs        FARINCc             M1     +180..+220     2.5918e+00 20_FARINCc.avr
  subject_avgs        FARINCc             M1     +310..+370     1.3514e+00 20_FARINCc.avr
  subject_avgs        FARINCc             M2     +100..+120     3.8012e+00 20_FARINCc.avr
  subject_avgs        FARINCc             M2     +180..+220     1.8799e+00 20_FARINCc.avr
  subject_avgs        FARINCc             M2     +310..+370     7.2008e-01 20_FARINCc.avr
  subject_avgs        FARINCc             Fz     +100..+120    -8.3903e+00 21_FARINCc.avr
  subject_avgs        FARINCc             Fz     +180..+220    -1.2818e-01 21_FARINCc.avr
  subject_avgs        FARINCc             Fz     +310..+370    -4.1181e+00 21_FARINCc.avr
  subject_avgs        FARINCc             T7     +100..+120    -2.7890e+00 21_FARINCc.avr
  subject_avgs        FARINCc             T7     +180..+220    -4.1987e+00 21_FARINCc.avr
  subject_avgs        FARINCc             T7     +310..+370    -1.1543e+00 21_FARINCc.avr
  subject_avgs        FARINCc             Cz     +100..+120    -1.0420e+01 21_FARINCc.avr
  subject_avgs        FARINCc             Cz     +180..+220    -4.8477e+00 21_FARINCc.avr
  subject_avgs        FARINCc             Cz     +310..+370    -4.4601e+00 21_FARINCc.avr
  subject_avgs        FARINCc             T8     +100..+120    -7.2738e+00 21_FARINCc.avr
  subject_avgs        FARINCc             T8     +180..+220    -1.6125e+00 21_FARINCc.avr
  subject_avgs        FARINCc             T8     +310..+370    -1.4748e-01 21_FARINCc.avr
